id,text,creation_date,post_id,user_id,user_display_name,score
34652987,`$contractor = Contractor::find($id); dd($contractor)` should contain the `Contractor` model object according to `id` or null if not found.,2014-03-29 20:20:38.077000+00:00,22735411,741747,,0
90729975,did you  change anything in functions.php?,2018-08-17 06:29:29.167000+00:00,51889530,7946078,,0
63956764,"Has this been resolved ? I have the same issue now but not sure where do I make the above change or set SSLVerifyClient=""none"". Any idea where I could make the above change ?",2016-07-08 14:05:05.677000+00:00,13740436,1467501,,0
50662936,Your `<system.web>` section setting is still 2 MB whereas in `<system.webServer>` it is 200 MB.,2015-07-10 11:19:28.667000+00:00,31339416,188096,,0
1162088,"Just to clarify. ShapeArray is created by the Vb.NET upgrade wizard, when it sees a control array of Shape controls in the VB6? And you've created RectangleShapeArray class yourself? Do you have any working instances of RectangleShapeArray anywhere, in VB.NET or in C#?",2009-08-25 12:52:21.310000+00:00,1327835,15639,,0
11198920,"I mean that it's conceivable to write your own implementation that loads the latest data for one user and updates that in memory, and so on for each user. It requires less memory. but the current implementation doesn't work this way.",2012-01-20 18:49:56.207000+00:00,8209570,64174,,0
88282389,"I think you need to learn how to make a router to a file in Python. For the time being, you can try move script file to the same folder as those html files and change the link to see if it work.",2018-06-01 04:50:00.687000+00:00,50635704,5375418,,0
54104899,Have you finished that project? It's public or open source?,2015-10-15 11:50:58.827000+00:00,27892992,2075782,,0
92176578,html snippet please,2018-10-03 07:04:05.940000+00:00,52620907,9631120,,0
86923847,I know but still no one will use deprecated scripts? Right?? Consider upgrading to access new features and in built tools,2018-04-21 08:03:16.793000+00:00,49953442,5519872,,0
90458408,"@Taplar I already note that, and of course he should change the name",2018-08-08 14:33:42.980000+00:00,51749013,2520235,,0
35670366,"Shouldn't it be `show (C f) = ""FComp"" ++ show f` and `ghci` is telling me I need to enable `FlexibleContexts`",2014-04-25 19:04:50.280000+00:00,23300836,1436026,,2
66029636,"@jlumietu nope, I pasted above my HTML code ,is that right or anything I need to add it",2016-09-06 13:16:22.710000+00:00,39348976,4845514,,0
72252289,"Thanks, I've updated my original answer to fix this bug. I've replaced `push` with `unshift`. That's a cleaner approach than using the reverse function.",2017-03-02 15:09:56.973000+00:00,42346100,5306026,,0
28189219,As far as event kit limitation you have highlighted You could use the following snippet to observe the external changes to the calendar database [[NSNotificationCenter defaultCenter] addObserver:self selector:@selector(storeChanged:)name:EKEventStoreChangedNotification object:eventStore]; and sync back accordingly in your app.visit https://developer.apple.com/library/ios/documentation/DataManagement/Conceptual/EventKitProgGuide/ObservingChanges/ObservingChanges.html#//apple_ref/doc/uid/TP40009765-CH4-SW1 to know more.,2013-09-28 19:41:48.110000+00:00,15521207,730807,,0
36315480,that's my datanode configuration. I put <user>@192.168.12.196 in slave file but its not working can u please tell me what should be in slaves file of datanode and namenode. I am using all nodes like <user>@<iP address> is it right way to refer nodes in Hadoop,2014-05-14 05:45:48.100000+00:00,23625311,3619843,,0
48851047,"@yigit any updates on this? I have same problem, been looking around for a solution but didn't found one.",2015-05-21 17:48:31.260000+00:00,27830439,1987977,,0
18292271,"Why is using a loop instead of recursion (which is nice, of course), not OO? The method certainly cannot be static, because it needs access to the `first` field.",2012-11-15 05:16:54.813000+00:00,13391874,14955,,3
92020587,"@AndriiKyriienko There is no such thing as **console output**. If you mean the standard output stream; the problem is in the name (its an output stream). Its write only. Also the standard output does not necessarily go to a terminal (it could be a file) so the concept of a screen position does not apply (that mapping is done by the console and is well beyond the borders of the application). If you want to read and write from a window your application has to create and control the window so that it can accesses it, or you need to use OS specific API to get accesses to an attached console.",2018-09-27 15:26:18.317000+00:00,52539568,14065,,1
93210290,I'm assuming this is an assignment for a class?,2018-11-05 18:14:22.550000+00:00,53159778,5651008,,0
46036877,You have two questions here. Please separate them into two unique questions.,2015-03-05 21:14:14.517000+00:00,28887157,4665,,0
63696822,I would never have realized the font size would affect this.  I thought I was going mad.  Thank you!,2016-06-30 20:37:02.013000+00:00,38132773,11755,,0
48741638,"Please reformulate your qestion, It is extremely hard to understand what you wish to accomplish...",2015-05-19 10:52:33.340000+00:00,30323505,67579,,0
88503447,"second, I want to remove any trace of C in the history of A.",2018-06-07 18:30:09.600000+00:00,50746719,6410957,,0
47886234,Did you not add `maven { url 'http://ksoap2-android.googlecode.com/svn/m2-repo' }`?,2015-04-26 17:37:27.510000+00:00,29880863,950427,,0
37973454,you should measure what takes too long so you know where the bottleneck is. I do not see anything obvious (but I do not code in this environment). From optimization side avoid heap trashing (you got a lot of it) for example you pass txt as function operand try to pass it in some 'locally' global variable instead so it is not allocated/copied/dealocated over and over again. Also check your string manipulation if it isn't reallocated during substring (maybe cut operation will be faster). If font metric is the problem and you use just ASCII (not UTF) then make and use char width table instead.,2014-07-02 07:03:48.660000+00:00,24523784,2521214,,1
56834208,i need to set with left bar button item. And i am getting error in `initwithfram: imageview.bound`  error in imagview,2015-12-31 12:14:14.893000+00:00,34546380,5513630,,0
78483086,"If I move to https, will the phonegap App also work with no extra magic required? 

I should add, my-server.com is a virtual host, not sure if that changes anything, or if an actual domain and SSL certificate is still required?",2017-08-18 18:01:09.497000+00:00,45762473,8480346,,0
12908972,"the exception im getting throws this ""Unable to evaluate expression because the code is optimized or a native frame is on top of the call stack""",2012-04-10 00:42:18.333000+00:00,10081508,109605,,0
36544683,ok Raghunandan i will try with it. tell me for the activity_main.xml it still the same whithout changes ?,2014-05-20 17:20:25.460000+00:00,23764975,,user3448582,0
14079830,Have you tried `....Rows.Remove(x);`?,2012-05-30 13:58:08.367000+00:00,10817723,284240,,1
32795323,Yes. If this is yhe case then it will be visible in other month.,2014-02-11 02:53:13.367000+00:00,21669926,2325987,,0
90591139,"@Remi That is to set a create a dynamic property in object. Since your property name is in a variable (*In your case, array inside array*), to get the value, you need to use square braces. Few references that might help you: `[Property Accessors](https://developer.mozilla.org/en-US/docs/Web/JavaScript/Reference/Operators/Property_accessors)`, [Dot Notation vs Brackets](https://stackoverflow.com/questions/4968406/javascript-property-access-dot-notation-vs-brackets)",2018-08-13 09:00:42.110000+00:00,51818549,3783478,,2
4742354,thanks for the fast replay.the animation is done on the same message. suppose that the first message shown about for 2 seconds. when i click again the message shows the next error and still shown for one second and then fades. as if it the first not the second message. i want to when click again the first setTimeout to be disabled and rebind a new setTimeout with a new 3 seconds.,2010-12-05 09:11:02.007000+00:00,4358071,531070,,0
32570650,"I feel that the syntax for this is a bit clunky. I've been trained to see a semicolon as a full stop, the end of a command. So it feels awkward that the stop directory comes _after_ the semicolon... I would prefer the stop dir to come after a comma or something.",2014-02-04 22:07:09.227000+00:00,21563963,703250,,0
25591415,Us eR and user. Both created 2 days ago and have the same picture. Almost same username too.,2013-07-11 06:24:33.673000+00:00,17586329,2519358,,1
40845671,And screen size?,2014-09-26 23:33:16.540000+00:00,26066551,2110412,,0
1230010,"If I get this kind of question, I bounce it back without the technology part. Give whoever wants this a pencil and paper (lots of paper), and tell them you can make with HTML anything they can sketch with a pencil. If it's impossible to sketch on paper, it's impossible with HTML too (no jokes about video please :) )",2009-09-07 14:18:07.540000+00:00,1389287,15416,,2
38296761,"Hi @Martin. This works cool. But when the chuck size is 4 and if I have exact 4 data sets and a new line character at the end, it creates 2 groups. I wanted it to create only one group in that case.",2014-07-11 11:43:27.790000+00:00,24694373,1914812,,0
16368785,"Could you post a class structure summary for the classes. Do you only want ""Bottom Classes"" to be filtered? I can't see what properties to include in the lambada.

EDIT : Just saw the class structure :)",2012-08-31 15:37:56.287000+00:00,12218505,1288553,,0
90328539,"@RomanLuštrik. I thought that i was clear with code and description. The model is trained 13,000 images of 30 animal species. I am trying to predict the probability for every animal class. When i tried to predict the animal class on an image from a test data set, It throws me the above mentioned error.",2018-08-04 06:04:28.260000+00:00,51681360,5890468,,0
60810623,Your theory is sound. Take note that based on the OP's `HttpPost(string)` attributes I believe the OP is referring to MVC6 and your answer relates to WebApi2.*.,2016-04-13 18:40:59.600000+00:00,36606179,5233410,,0
16229886,"Sorry, but this answer is wrong in every possible way. OP can't modify the html, so can't add a class. Plus you're setting the colour rather than the background colour, and you're setting it red not yellow, and you're setting the colour for the whole li element not just the specified span.",2012-08-26 21:30:21.190000+00:00,12133904,615754,,0
54674821,"Maybe it's just a typo here, but did you try using ""observers"" all in lower case?",2015-10-30 19:12:05.973000+00:00,33440444,5021751,,0
89963408,Carlo I am already doing that. Looks like there is some other issue.,2018-07-24 11:46:50.470000+00:00,51485280,1563677,,0
19813500,@OriolJ can you provide any tutorial link or code for proper youtube integration in android,2013-01-11 05:37:40.373000+00:00,11526783,1085352,,0
89277743,"So, **all** cells begin with 2 characters, which need to be ignored? Is this a one-time thing?",2018-07-03 04:54:43.350000+00:00,51146727,8112776,,0
679291,Note that this approach may let any errors that occur during invocation get dropped on the floor. You might want to wrap the contents of the lambda inside a try { } catch { }.,2009-05-16 05:57:47.680000+00:00,869924,106786,,0
50616120,You cannot get the html file but which jquery lib is getting use.,2015-07-09 09:59:45.397000+00:00,31313800,649504,,0
69919586,Have you tried `...filter(Transaction.transaction_date ....)`?,2016-12-28 09:30:27.713000+00:00,41358869,5741172,,1
74437032,"Never mind, fixed it :D",2017-04-29 13:11:47.417000+00:00,43695917,6230185,,0
9308256,the problem is that different people have different resolution... only solution I see is jquery?,2011-10-05 11:22:14.493000+00:00,7660460,931007,,0
61740696,"Sorry, i was using mobile app for putting question, interface are similar, i could not distinguish, i have put this question 2 times",2016-05-08 11:01:30.080000+00:00,37085533,6181588,,0
88722192,"**""Best""** would be speed and efficiency, within Django parameters. The upload of the CSV is already taken care of, as well as selecting the right file and sending a request to process it to my webserver. The processing is where I stop. After that ideally I would need a list of objects I can send back to a Django bulk_create constructor. It's mainly the in-between I don't know how to tackle.",2018-06-14 14:26:08.387000+00:00,50854622,8148710,,0
71941967,"@alehro F#'s statically resolved type parameters are still significantly less flexible than C++ templates.  For example, there is no way to parametrise values as you might with e.g. `template <int N>` however they do permit things like simulating higher kinded polymorphism.",2017-02-22 16:47:11.217000+00:00,42395430,5438433,,3
48213447,Exist a solution in another language ?,2015-05-05 09:37:40.660000+00:00,30049016,4781975,,0
72087968,"okay, I wasn't aware dictionaries could contain another dictionary inside themselves, and every search engine I tried ignored {} even if enclosed in quotes. meaning ""{}"". Thanks for the help.",2017-02-26 20:23:51.587000+00:00,42471241,81309,,0
6901299,"Very true, thanks for the heads up.",2011-05-12 14:24:11.213000+00:00,5979309,514582,,0
61981699,"If you left the default settings (Unicode) then `LoadLibrary(""C:\\lomo2.dll"");` will not compile. Since you are talking about linker errors, it **did** compile, so you aren't telling the truth. You either didn't use Unicode character encoding or there were no linker errors (but rather compiler errors). At any rate, a question containing the phrase *""it doesn't work at""* needs improvement.",2016-05-14 11:05:40.317000+00:00,37132358,1889329,,0
4951826,"Here's what I think is happening. The gem you're using appears to have been written for Ruby 1.8+, not 1.9+. Ruby's search path changed in 1.9 which is why they added `require_relative`. Try switching rvm to use your system Ruby: `rvm use system` should do it, or use `rvm install 1.8.7; rvm use 1.8.7` and run your app. Your system Ruby probably won't have the gem you need so you might need to add it, so installing 1.8.7 and the needed gems into your ~/.rvm sandbox might be safer/better/wiser.",2010-12-23 18:10:02.190000+00:00,4517229,128421,,0
59766860,https://curl.haxx.se/libcurl/c/CURLOPT_PROXY.html - CURLPROXY_SOCKS5_HOSTNAME indicates that hostname resolution should be performed by socks server.,2016-03-17 12:09:47.110000+00:00,32514319,472104,,0
70296784,i used this solution but my code run like loop,2017-01-09 10:41:24.517000+00:00,41545565,4781572,,0
51933684,"And, I more thing. I think we just don't rely on _sync_ of netty. Use _CountDownLatch_ or something similar is a good choice. Async still async :)",2015-08-14 17:35:00.803000+00:00,31969089,2807745,,0
40133082,"Okay, web page is developed using - JSP ?",2014-09-05 06:11:58.690000+00:00,25679530,1594817,,0
20592488,"Example: `var foo = {bar:function() {console.log(this);}};` We have object literal syntax creating an object with a single `bar` property referencing a method. If we do `foo.bar()`, then `this` is the `foo` object. But if we do this: `var baz = foo.bar; baz();`, now `this` will be `window` even though we're invoking the very same function. We just detached it and assigned it to a variable.",2013-02-06 01:56:02.953000+00:00,14720213,1917390,,0
46391907,Yes. Thank you.,2015-03-16 14:29:32.163000+00:00,29074016,4609253,,0
85472268,No it doesn't bc this was not his question. Read the question properly again.,2018-03-12 11:55:41.017000+00:00,49233257,5397642,,0
86244998,"From what you've said, I'm pretty sure this is actually a problem with summary.sh, not with this script.",2018-04-02 21:20:47.493000+00:00,49618769,89817,,1
1926999,Sessions in the database are your best bet for optimal security with codeigniter.,2010-01-05 15:38:55.023000+00:00,2006044,115504,,1
24723937,Perfect. thank you.,2013-06-13 16:27:18.307000+00:00,17092236,2267717,,0
47762866,"@Matei ""Setting encoding server side"" doesn't have a whole lot of meaning. What does the server do with that set encoding?",2015-04-23 08:39:33.163000+00:00,29817405,476,,0
85956929,"Well, I did that by going to Project > Clean, but that doesn't work.",2018-03-25 14:57:53.737000+00:00,49477109,5660467,,0
45458752,"Oh, I also noticed that by adding the 'opacity' line in the filter, you don't modify the opacity of the filter but on the contrary add and modify an opacity filter by itself.",2015-02-18 02:01:19.977000+00:00,28573814,4494745,,0
28650083,"Except the parser really doesn't care if it's a one line statement. The documentation of MEL is, sadly, quite often wrong about things.",2013-10-12 21:10:01.313000+00:00,19327986,1335032,,1
10816847,"What are the percentages of those 2 things? Normally there's a single line somewhere consuming ~90% of the CPU time or a couple of things consuming 40% each. If your CPU is mostly idle, then you must be reading from the disk or there may be network activity. I suspect the problem is `imageWithData:`, `roundCorneredImage:` or `imageNamed:`, and all of these should be done in `awakeFromNib` or similar. But you need to confirm it with instruments before making that change, as it may not be the problem.",2012-01-01 21:38:13.370000+00:00,8695380,19851,,0
42356817,What don't you understand? Do you know what the pre and post increment operators do? Do you know about precedence?,2014-11-13 06:16:54.223000+00:00,26902462,505088,,3
48217455,"where is the difference, to yours, its the same but it does not match?:
https://www.regex101.com/r/eL1lH0/1",2015-05-05 11:20:10.390000+00:00,30051271,293195,,0
70348453,so override `removeView` or similar method,2017-01-10 15:06:02.833000+00:00,41569959,2252830,,0
76714070,"On stackoverflow.com, there are lots of instances of questions about this same kind of assignment.  Suggest using the stackoverflow.com search engine to expose these kinds of questions and examining the corresponding answers",2017-07-02 04:28:28.500000+00:00,44859765,3629249,,0
64456294,"DuyHai is right, try not to send more than 100 queries at once and wait for their result before sending a new batch. 
You are most likely DDOSing your nodes.",2016-07-22 16:22:29.813000+00:00,38531179,5106246,,0
26332072,Are you using Linq-to-SQL?,2013-08-01 23:39:55.470000+00:00,18006361,781366,,0
57539135,"@TBAG: you can use `QUOTENAME` function for that. So your query now look like this - `DECLARE @Query  NVARCHAR(1000) = 'SELECT * FROM sys.columns WHERE Name =' + QUOTENAME(@ColName, '''') + ' AND Object_ID = Object_ID(' + QUOTENAME(@TableName, '''') + ')'`",2016-01-20 13:37:19.520000+00:00,34900916,748173,,0
8159621,"Did I get something wrong in my education I thought hashing should be `O(1)` and in worst case (many collisions) `O(N)`? Also I would say the speed of the switch depends on the values you want to tell apart. If they are a closed range with fixed step size switches are fast. But what about a range like [1,100000000] with random entries?",2011-07-28 14:29:36.427000+00:00,6860557,760746,,9
6128767,"There are two ways that this could be done.  The recommended method would be to get KDevelop to add the files to the source list as shown above.  It is also technically possible to use a cmake command like file( GLOB source_list *.cpp ) to generate a list of sources in a directory.  However, I only mention this to say that this is a bad idea.  If you do this you will have to remember to blow away you whole build directory every time you add a file, because cmake will not be able to tell that a new file has been added.",2011-03-24 07:16:40.830000+00:00,5413376,656448,,0
12454946,"@Crashworks : I'm new to PHP and I don't know the method to calculate process time before this question. BTW, I think it's better to ask if some one has tried this and if they has experienced some problems other than performance issue.",2012-03-20 09:39:52.867000+00:00,9782947,804799,,0
59199596,You're not saying how you're computing the fixed height of the layout.  Are you sure you're doing that properly?  Wouldn't you like to share the code and some screenshots so everyone can see what's going on?,2016-03-03 04:49:01.023000+00:00,35761600,807126,,0
10918906,"I've forgotten my pointers, I will edit the question, this is possibly the issue. When you're in a view controller (e.g. in the `viewDidLoad` method) then `self.navigationController` will only access the navigation controller which the view is attached to, if you understand.",2012-01-06 17:05:00.910000+00:00,8745310,414972,,0
429295,thanks. sorry missed that somehow,2009-03-05 20:32:32.217000+00:00,615521,16940,,0
67503316,"It worked! Thanks a lot.

 I never realized it takes even the enter!",2016-10-18 18:54:24.663000+00:00,40115417,6758433,,0
51923552,"You need to use columns there not index , supply the column name that you want . When I say column , I mean new index , since you are transposing , Columns become index and the index becomes columns",2015-08-14 12:57:47.397000+00:00,32002353,795990,,0
16051450,POSIX has also been good for near-realtime programming for decades because of that light-overhead.  Incredibly useful for highly parallelized programs.,2012-08-19 14:29:12.350000+00:00,12027226,1364836,,1
61034164,I assume your subscribers are different and you want each subscriber to receive a copy of the published messages. This means that each subscriber must have its own input queue.,2016-04-19 17:06:48.210000+00:00,36717675,6560,,0
4706079,I ran across a similar issue and thought I'd add this comment for completeness: you can avoid the td tags in the inserted row being stripped if you set innerHTML _after_ calling appendChild. See http://www.jtanium.com/2009/10/28/firefox-gotcha-innerhtml-strips-td-tags/ for more info.,2010-12-01 23:24:11.130000+00:00,3710664,483528,,0
29847133,The above case is observed in ios 5.1 and on ios 7 its working fine.,2013-11-18 05:46:43.783000+00:00,20002564,2996487,,0
48550215,what is your application doing to paste? could you handle it better there?,2015-05-13 19:02:04.113000+00:00,30223015,23528,,0
72516438,"We can confirm as well. Only about 1 in 10 callbacks worked today. The ones that did not work only had the first parameter with the rest dropped. Also, some of the ""http response code"" were blank on the IPN history page.",2017-03-09 14:00:42.523000+00:00,42669566,601062,,1
43603202,Thanks a lot it works ....,2014-12-21 13:03:41.083000+00:00,27588925,3182811,,0
90464520,A true average is the sum of the miles divided by the sum of the gallons. Not the sum of the averages divided by the number of trips.,2018-08-08 17:23:11.293000+00:00,51751560,4142924,,0
47256422,"Since your total always has to equal 9, only two numbers can be found with a randomizer and then the 3rd would be the difference between the sum of the first two and 9. For the 1st number, the max value would be 5. Easy enough. The 2nd number has a conditional if the 1st number is greater than 3. So you would generate a random number with a max that is the lesser of 5 and the difference between 8 and the 1st number. Then the 3rd would be the difference between the sum of the 1st and 2nd numbers and 9. Happy coding!",2015-04-10 02:59:01.720000+00:00,29552424,3194372,,0
92450697,worked like charm !,2018-10-11 15:32:44.157000+00:00,52763635,1878934,,0
55507236,My sample code is't use fragment. How can I use fragment?,2015-11-23 13:10:32.987000+00:00,33871696,4255376,,0
83199357,"Okay ADyson I just edited the question, please check again",2018-01-05 10:42:08.983000+00:00,48111500,7813802,,0
78550384,"@Dmitry: there is no noticeable difference between both approaches so if OP prefers this way i don't want to suggest a different. But i wondered myself some time ago, read [here](https://stackoverflow.com/q/23674778/284240).",2017-08-21 11:53:48.493000+00:00,45796333,284240,,0
56431491,@jajabinks Which is what the method I gave you does. You can pass any iterable of `x_vals` to it.,2015-12-17 21:54:05.777000+00:00,34344503,3620003,,0
37403148,What do you intend to do?,2014-06-14 15:54:14.263000+00:00,24221528,653856,,0
68132661,"Viktor Klang comments on that JIRA ticket: ""recommend to either pass ExecutionContext.global explicitly or introduce their own implicit val pointing to it where needed""",2016-11-05 20:50:55.170000+00:00,40442717,86485,,0
63914686,Just Bit-wise operations,2016-07-07 13:29:56.083000+00:00,38228769,2912627,,0
21512464,"Because I don't want just the pairs of variables. Imagine I want to return every possible combination of a group of numbers, (unordered, so not caring about position of numbers within each set). If there are two numbers I'd just have {1}, {2}, {1,2}. If there are 3 numbers it would be {1} , {2} , {3} , {1,2} , {1,3} , {2,3} , {1,2,3}. I want to do the same thing here with variables, BUT I want to restrict the combinations returned so that no members of the set have a correlation of > 0.6 with any other member of the set. Does this make more sense now? I can update the question text.",2013-03-06 17:20:40.417000+00:00,15253549,1478381,,0
44615521,I am using GNU GCC compiler,2015-01-23 23:57:52.110000+00:00,28120572,3505420,,0
1026821,well the items are moved up the list.  it is just if i'm moving to first there was a problem.  i will try your code out.  Thanks,2009-07-29 23:07:31.570000+00:00,1203414,128537,,0
53391307,"Unhandled promise rejection Error: Invariant Violation: Expected onClick listener to be a function, instead got type string(…) that is the error I am getting. What could be causing that?",2015-09-25 06:49:32.293000+00:00,32776183,621331,,0
67754629,Inner join would return no rows if there is no medicoprocedimento. Left join would return medicos even in this case.,2016-10-25 17:32:36.337000+00:00,40245898,4959221,,0
23672115,"I'm using the EF Power Tools Reverse Engineering command, which is a wrapper around the t4 templates.",2013-05-11 02:22:15+00:00,16492458,86191,,0
24754400,"Well, generally it will. Kinda random. Depending a bit on what the thread does and your OS. In your case, if you're just doing hobby or messing around you may just go and do it. In commercial grade SW this is a no-go. Just imagine the OS tearing down your process, deleting local and global variables and your abandoned thread still accessing them. This will cause a crash for example. If your thread is in sleep() or adding 1+1 you may get away with it ;-) But yeah, it's evil.",2013-06-14 13:45:51.473000+00:00,17108318,,user2471020,0
60433992,I have same problem. can you help me in detail? thanks,2016-04-04 17:24:31.663000+00:00,27035318,3669698,,0
64541604,"Thank you very much, but is that solution if there are more than one time the same word in the text (real data are much longer)",2016-07-25 19:47:33.880000+00:00,38576153,4545592,,0
8821011,Sounds like quite a heavy class. I prefer the single-cwt class personally - it's a bit lighter.,2011-09-06 09:42:13.157000+00:00,7317819,130352,,0
89433966,Yes it always comes back as an empty value e.g. blank,2018-07-07 21:11:26.900000+00:00,51226913,7698804,,0
29030848,Eclipse quit launching for me after a Windows XP System Restore. When I re-downloaded the new version of Java it started working again.,2013-10-24 10:37:46.900000+00:00,7847420,733092,,0
36432309,Have you tried just drawing a `Polyline` on the map fragment instead? https://developers.google.com/maps/documentation/android/shapes#polylines,2014-05-17 03:39:43.050000+00:00,23707220,3598436,,0
63228069,"I'd assume the dictionary in question isn't just hard coded into the actual code, this is not a ""mususe of `dict`"" but just not the right format for use with `csv.DictWriter`",2016-06-17 16:56:08.797000+00:00,37886644,5827215,,0
25891043,"I'm assuming that a has had its layout defined previously. As for b, that's basically what I'm wondering -- if I define the left and right constraints of b, does that allow me to reference the width of b, from NSLayoutConstraint?",2013-07-19 21:04:40.660000+00:00,17753302,2308190,,0
23242232,do you suggest a certain tutorial for LDA as I have no idea about it?,2013-04-26 21:20:23.143000+00:00,16115268,2229953,,0
21010826,The rich get richer.,2013-02-19 19:25:35.567000+00:00,14965577,438154,,2
4133082,yes ur right but still not a pretty solution in my point of view.,2010-10-07 14:39:34.033000+00:00,3868687,258564,,0
13920482,"I really do not know what to do I have seen another module ijson which is a wrapper on yajl but could not run it either giving me the following error:
raise Exception('YAJL shared object not found.')
Exception: YAJL shared object not found.",2012-05-23 11:20:51.273000+00:00,10715686,1327630,,0
21230476,@JeffHawthorne: `<hr/>` (and `<br/>`) work fine for me.,2013-02-26 15:24:09.513000+00:00,15092418,206403,,0
39647269,"Your fiddle doesn't work, as in it never displays collided, but this one seems to: http://jsfiddle.net/c7tk1ks6/2/",2014-08-20 23:15:14.780000+00:00,25413888,1316573,,1
36982862,"Quote them when calling: `script.sh "" a b         c a""`.",2014-06-02 15:13:34.637000+00:00,23997832,1983854,,2
50693455,Why dont you tell us What should be done ?,2015-07-11 09:58:17.147000+00:00,22655802,3326275,,0
12552243,"Not sure i understand your problem, can you elaborate, maybe with some example data and how you roughly want it laid out?",2012-03-24 00:53:34.853000+00:00,9846812,1279787,,0
72316521,I am still getting incorrect syntax by fieldquote,2017-03-04 05:19:02.917000+00:00,42592386,7595443,,0
3860161,set `$title` at the top or it can cause an E_NOTICE error.,2010-09-08 13:21:41.193000+00:00,3668107,353790,,0
46014343,I have the urge to downvote this answer merely for the consequences its content has. (+1),2015-03-05 10:56:02.590000+00:00,28876146,1936237,,0
35315300,I believe binary search is probably the way to go (http://en.wikipedia.org/wiki/Binary_search_algorithm). Is the file sorted somehow?,2014-04-16 08:24:11.963000+00:00,23103828,1938163,,1
37007873,"Depends whether the SDK contains the i386 arch or not, better try your solution first.",2014-06-03 09:17:36.417000+00:00,23950039,1392778,,0
82042708,Thank you for your patience in figuring this out.,2017-11-28 23:47:37.513000+00:00,47542090,6279326,,0
87786236,@Ciastopiekarz OK. I have included your comment in the answer (in progress) for more visibility. That reminds me of https://gitlab.com/gitlab-org/gitlab-runner/issues/2658. Maybe stopping an environment (https://docs.gitlab.com/ee/ci/environments.html#stopping-an-environment) is needed.,2018-05-17 07:07:44.593000+00:00,50362637,6309,,0
63254844,"You should reshape the predictions to `[batch_size*200*200, 2]` and use `tf.nn.softmax_cross_entropy_with_logits`. You can see the detailed answer [here](http://stackoverflow.com/questions/35317029/how-to-implement-pixel-wise-classification-for-scene-labeling-in-tensorflow/37294185?noredirect=1#comment63253577_37294185)",2016-06-18 19:37:57.800000+00:00,37900801,5098368,,0
20753785,and to be honest: My design goals are partially educational :). After 1.5 years of *using* Scala it might be a thing to actually *learn* it... And probably avoiding extending the standard library forever won't help to this end :).,2013-02-11 16:08:52.710000+00:00,14815412,1804173,,0
56710396,"https://github.com/docker/docker/pull/14709 => no :)

Though frankly, you should potentially try and not let your container sizes get out of hand and use volumes for huge amounts of data.
Containers should be ephemeral, otherwise backups become a pain, believe me :)",2015-12-27 19:58:39.330000+00:00,34481708,5509152,,0
6248984,"On Unix, yes. On other platforms, `stdarg.h` may be elsewhere. +1, though.",2011-03-31 19:44:12.743000+00:00,5505377,166749,,0
20380014,What does your json string look like? what error are you getting?,2013-01-30 06:37:19.660000+00:00,14598049,917494,,0
65616532,I am a little bit confused by the last two paragraphs of your answer. What exactly do you mean?,2016-08-25 02:26:13.183000+00:00,39135701,2877358,,0
74258986,@jasone it should be there now,2017-04-25 08:00:15.660000+00:00,43579902,5241933,,0
89165216,Possible duplicate of [How to run a .sh file from Java?](https://stackoverflow.com/questions/15428414/how-to-run-a-sh-file-from-java),2018-06-28 17:19:02.373000+00:00,51088332,711299,,2
53564351,I have done small changes in multi time tracker plugin( removed a single line code in multi time tracker/app/views).Is it due to that changes ?But again I have added that single line code and checked.But still getting same error.,2015-09-30 12:31:15.350000+00:00,32844338,4482461,,0
56742548,`Only download the images you need and delete the once that you don't need.` this is logicaly :) But i don't know what image is useless and what is faster - download image or check if i need it? this is what I want to check),2015-12-28 20:46:32.460000+00:00,34490733,3917754,,0
40453478,Please paste the entire content of `pom.xml`.,2014-09-15 17:54:29.800000+00:00,25834308,472111,,0
88551486,"There are multiple logging frameworks (eg. nlog, Log4Net) that will log to files (and many other targets): don't reinvent the wheel.",2018-06-09 07:40:40.393000+00:00,50771995,67392,,1
6654498,"Thought that might be the case, thanks",2011-04-27 10:10:21.897000+00:00,5802391,518758,,0
40935832,"Sorry, I messed up with last comment… : For now, I only need one instance of this class. But if it's not much more complex to be able to handle multiple instances of a class, I think it may be worth it. I need my generated Python code to be Python 3.3+ compatible. I'll have a look at SWIG and standard C API.",2014-09-30 11:35:19.803000+00:00,26118732,2626416,,0
22256068,"No segfault here, a back trace could help. My libobjc2 is trunk@36228 and clang version 3.3 (trunk 176643)",2013-03-28 09:11:43.663000+00:00,15675108,1871982,,0
178564,you can add adicional conditions on the join. This will work as a where before de join takes place,2008-12-05 15:17:56.063000+00:00,344121,32037,,0
47025131,http://stackoverflow.com/questions/12583638/when-is-the-jsonproperty-property-used-and-what-is-it-used-for,2015-04-03 06:30:56.270000+00:00,29427186,1397066,,0
21626577,"Calling subroutines using the ampersand sigil isn't incorrect. It tells Perl to bypass the prototype. (Which of course, makes no sense here.)",2013-03-10 01:41:15.700000+00:00,15316959,589924,,1
9539166,thanks for the detailed answer.,2011-10-19 18:29:10.853000+00:00,7822452,541796,,0
50529118,"<include is what i was looking for. Thanks! I am new in java, so can you quickly tell me how i can use the <include layout=""@layout/..."" /> in the .java?",2015-07-07 11:27:06.113000+00:00,31266605,5062113,,0
